시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
화성시,씨유진안스카이점,20110503,영업,,,,,편의점,"경기도 화성시 병점중앙로170번길 12 (진안동,(훼밀리마트 내))",경기도 화성시 진안동 869-10 (훼밀리마트 내) ,18399,37.2135176379,127.0378629316
화성시,이마트24동탄역캐슬점,20220628,영업,,,,,편의점,"경기도 화성시 동탄역로 150, B124호 (오산동, 동탄역 롯데캐슬)",경기도 화성시 오산동 산 88-3 동탄역 롯데캐슬 ,18478,37.1994996633,127.0967807100
화성시,이마트24R화성드림파크점,2023-02-16,영업,,,,,편의점,"경기도 화성시 우정읍 기아자동차로 211, 1층 일부호",경기도 화성시 우정읍 매향리 660-9 1층 일부호 ,18570,37.0483435544,126.7647917487
화성시,지에스25남양시청로점,2018-08-10,영업,,,,,편의점,"경기도 화성시 남양읍 시청로 52, 1층 102호",경기도 화성시 남양읍 남양리 1747-25 ,18268,37.2049823313,126.8209838950
화성시,이마트24 R화성매향스퀘어점,2018-09-19,영업,,,,,편의점,"경기도 화성시 우정읍 매향석천로 8, 1층 일부",경기도 화성시 우정읍 매향리 597-3 ,18570,37.0495568374,126.7671192187
화성시,지에스(GS)25 동탄우미린점,2020-03-11,영업,,,,,편의점,"경기도 화성시 동탄대로 181, 판매시설에이동 1층 102,103호 일부호 (송동, 동탄린스트라우스더레이크)",경기도 화성시 송동 694 동탄린스트라우스더레이크 ,18497,37.1710722278,127.1057066123
화성시,세븐일레븐 화성마도서희점,2023-06-29,영업,,,,,편의점,"경기도 화성시 마도면 화성로 932, 1층 일부",경기도 화성시 마도면 두곡리 495-5 1층 일부 ,18537,37.2018780676,126.7896511509
화성시,씨유화성송산점,2015-02-23,영업,,,,,편의점,경기도 화성시 양감면 정문송산로 145,경기도 화성시 양감면 송산리 731 ,18628,37.1058825378,126.9858804378
화성시,지에스25 향남우리점,2016-01-18,영업,,,,,편의점,경기도 화성시 향남읍 행정서로3길 18-4,경기도 화성시 향남읍 행정리 430-2 ,18598,37.1310923674,126.9171025112
화성시,이마트24리브앳디매송점,2020-04-27,영업,,,,,편의점,"경기도 화성시 매송면 매송고색로375번길 5-1, 1동 1층 일부",경기도 화성시 매송면 천천리 206-2 ,18290,37.2442822429,126.9454341281
화성시,씨유 화성카라운드점,2023-08-14,영업,,,,,편의점,"경기도 화성시 효행로 556, 1동 1층 일부호 (안녕동)",경기도 화성시 안녕동 170-14 ,18325,37.2050541109,126.9939083082
화성시,이마트24 화성남양타운,20221212,영업,,,,,편의점,"경기도 화성시 남양읍 역골로 72-13, 1동 1층일부",경기도 화성시 남양읍 남양리 2270-2 ,18267,37.2059819453,126.8239725557
화성시,씨유(CU) 동탄삼정그린코아점,20221226,영업,,,,,편의점,"경기도 화성시 동탄광역환승로 62, 201동 116호 (오산동, 동탄역 삼정그린코아)",경기도 화성시 오산동 975 동탄역 삼정그린코아 201동 116호,18479,37.2010065566,127.0893579344
화성시,지에스25동탄한솔점,2022-12-09,영업,,,,,편의점,"경기도 화성시 동탄지성로 134, 한솔프라자 1층 109-1호 일부호 (능동)",경기도 화성시 능동 1113-6 한솔프라자 ,18433,37.2096123103,127.0609674936
화성시,이마트24화성마도로점,20221209,영업,,,,,편의점,"경기도 화성시 마도면 마도로 417, 1층 일부",경기도 화성시 마도면 금당리 214-13 ,18544,37.1898136500,126.7495642471
화성시,지에스25 반월캐슬점,2023-03-16,영업,,,,,편의점,"경기도 화성시 효행로 1337-26, 301동 1층 105호 (반월동, 나노시티역 롯데캐슬)",경기도 화성시 반월동 973 나노시티역 롯데캐슬 301동 1층105호,18383,37.2273199829,127.0620822916
화성시,세븐일레븐 화성와우안길점,2023-02-23,영업,,,,,편의점,"경기도 화성시 봉담읍 와우안길 74, 1층일부",경기도 화성시 봉담읍 와우리 93-4 ,18321,37.2177171279,126.9748883256
화성시,씨유 동탄앨리스빌점,2023-02-23,영업,,,,,편의점,"경기도 화성시 동탄대로 469-12, 1층 1003호일부호 (오산동, 동탄역 린스트라우스)",경기도 화성시 오산동 1020 동탄역 린스트라우스 1003호,18478,37.1965518481,127.0967175125
화성시,지에스25 정남발산점,2023-06-02,영업,,,,,편의점,"경기도 화성시 정남면 만년로 404, 1층 일부(101호)호",경기도 화성시 정남면 발산리 712 1층 일부(101호)호 ,18517,37.1577532031,126.9825111366
화성시,세븐일레븐 화성주곡산단점,2020-10-06,영업,,,,,편의점,"경기도 화성시 우정읍 버들로 899-21, 1층 일부호",경기도 화성시 우정읍 주곡리 387-27 ,18559,37.1177985532,126.8146719340
화성시,GS25봉담덕우공단점,2022-10-28,영업,,,,,편의점,"경기도 화성시 봉담읍 덕우공단1길 11, 1층 일부",경기도 화성시 봉담읍 덕우리 188-2 ,18336,37.1600135777,126.9160921474
화성시,세븐일레븐 무송공단점,20200214,영업,,,,,편의점,"경기도 화성시 남양읍 현대기아로 457, 1층 일부",경기도 화성시 남양읍 무송리 177 ,18274,37.1910601625,126.8457946333
화성시,씨유 화성장안꽃길점,2023-06-23,영업,,,,,편의점,"경기도 화성시 장안면 수정로 304, 2동 1층 일부호",경기도 화성시 장안면 수촌리 74 2동 1층일부호,18581,37.0927520852,126.8621916223
화성시,세븐일레븐 동탄레이크점,2023-08-31,영업,,,,,편의점,"경기도 화성시 동탄대로9길 19, 상가2동 1층 104호 (송동, 동탄2신도시 하우스디 더 레이크)",경기도 화성시 송동 693 동탄2신도시 하우스디 더 레이크 ,18488,37.1740642227,127.1054995663
화성시,씨유 화성남양타운점,2023-04-28,영업,,,,,편의점,"경기도 화성시 남양읍 역골로 81-12, 1동 1층 일부호",경기도 화성시 남양읍 남양리 2262-1 ,18267,37.2057553828,126.8221827735
화성시,이마트24 R동탄월드반도점,2023-07-10,영업,,,,,편의점,"경기도 화성시 동탄반석로 14, 동탄나루마을동탄역U.BORA여울숲1.0 상가동 지하1층 B102호 일부호 (반송동)",경기도 화성시 반송동 224 동탄나루마을동탄역U.BORA여울숲1.0 상가동 B102호호,18457,37.1927781457,127.0794871829
화성시,e마트24 남양위더스점,2023-05-02,영업,,,,,편의점,"경기도 화성시 남양읍 시청로 7, 위더스프라자 1층 116호",경기도 화성시 남양읍 남양리 2252-1 ,18262,37.2085689427,126.8192500466
화성시,세븐일레븐 봉담휴먼빌점,2023-05-02,영업,,,,,편의점,"경기도 화성시 봉담읍 와우로 23-23, 슈팅스타1단지 101동 1층 101호 일부호",경기도 화성시 봉담읍 와우리 30-24 ,18321,37.2149098480,126.9719774147
화성시,지에스25반월영통로점,2023-04-27,영업,,,,,편의점,"경기도 화성시 영통로27번길 19-4, 1층 일부호 (반월동)",경기도 화성시 반월동 143-2 1층 일부호 ,18384,37.2322058460,127.0621554947
화성시,씨유(CU) 화성상신하길점,2023-04-27,영업,,,,,편의점,"경기도 화성시 향남읍 한절이2길 32, 1층 일부",경기도 화성시 향남읍 하길리 1448-4 1층 일부 ,18606,37.1182293272,126.9171223484
화성시,GS25병점신미주점,2023-04-27,영업,,,,,편의점,"경기도 화성시 효행로1156번길 21, 신미주아파트 강가동동 101호 일부호 (병점동)",경기도 화성시 병점동 201-2 신미주아파트 ,18421,37.2119837523,127.0515430947
화성시,씨유 동탄더퍼스트점,2023-07-13,영업,,,,,편의점,"경기도 화성시 동탄기흥로 602, 더퍼스트타워III 1층 103호,104호 (영천동)","경기도 화성시 영천동 836-1 103,1호",18469,37.2140598416,127.0948661328
화성시,세븐일레븐 장안만세점,2023-07-18,영업,,,,,편의점,"경기도 화성시 장안면 3.1만세로 279, 1층일부",경기도 화성시 장안면 어은리 38-1 ,18584,37.0973500053,126.8360457964
화성시,세븐일레븐 동탄역반도유보라점,2023-01-31,영업,,,,,편의점,"경기도 화성시 동탄기흥로 393-15, 상가1509동 지1층 B104호, B105호 (오산동, 동탄역 반도유보라 아이비파크 5.0)",경기도 화성시 오산동 988 동탄역 반도유보라 아이비파크 5.0 ,18479,37.1955463992,127.0900410428
화성시,지에스25 향남구문천점,2021-04-13,영업,,,,,편의점,"경기도 화성시 향남읍 발안공단로 119, 1층 일부호",경기도 화성시 향남읍 구문천리 927-1 1층 일부호 ,18623,37.0862468980,126.9061720664
화성시,이마트24 서신제부점,2023-08-25,영업,,,,,편의점,"경기도 화성시 서신면 제부로 707, 1동1층일부",경기도 화성시 서신면 광평리 240 ,18553,37.1737405914,126.6931422864
화성시,세븐일레븐 동탄신도점,2021-01-11,영업,,,,,편의점,"경기도 화성시 동탄솔빛로 62, 리첸프라자 115호 일부호 (반송동)",경기도 화성시 반송동 217-1 리첸프라자 ,18442,37.1939765511,127.0743087168
화성시,세븐일레븐 동탄능동타운점,2023-06-29,영업,,,,,편의점,"경기도 화성시 여울로 171, 1층 일부호 (능동)",경기도 화성시 능동 1104-12 ,18422,37.2141888973,127.0554522038
화성시,씨유병점주공점,2020-03-13,영업,,,,,편의점,"경기도 화성시 병점3로 90, 느치미마을주공뜨란채 상가동 1층 101일부호 (병점동)",경기도 화성시 병점동 821 느치미마을주공뜨란채 상가동 101호일부호,18409,37.2105255264,127.0426484015
화성시,GS25 동탄센트럴점,2023-10-12,영업,,,,,편의점,"경기도 화성시 동탄공원로3길 27, 1층 일부 (반송동)",경기도 화성시 반송동 44-1 1층 일부 ,18435,37.2086402344,127.0613562970
화성시,GS25 병점정든점,20221230,영업,,,,,편의점,"경기도 화성시 병점2로 94, 정든마을 신창2차 비바패밀리 상가동 2층 216호일부호 (병점동)",경기도 화성시 병점동 858 정든마을 신창2차 비바패밀리 상가동 2층 216호일부호 ,18419,37.2090983053,127.0465563716
화성시,세븐일레븐 봉담메리트점,20220829,영업,,,,,편의점,"경기도 화성시 봉담읍 매봉로 478, 대호프라자 1동 1층 108호,109호",경기도 화성시 봉담읍 수영리 647-1 ,18313,37.2236583751,126.9512549567
화성시,GS25 향남오투점,20220308,영업,,,,,편의점,"경기도 화성시 향남읍 행정중앙2로 62, 향남시범 살구꽃마을 제일오투그란데 상가동 1층 102호",경기도 화성시 향남읍 행정리 491 향남시범 살구꽃마을 제일오투그란데 ,18600,37.1292606619,126.9222501648
화성시,씨유화성무송점,20170502,영업,,,,,편의점,경기도 화성시 남양읍 현대기아로 372 (1동 1층 일부),경기도 화성시 남양읍 무송리 292-4 1동 1층 일부 ,18279,37.1833241678,126.8454332588
화성시,이마트24 R동탄행복점,20200824,영업,,,,,편의점,"경기도 화성시 동탄순환대로10길 42, 화성동탄2엘에이치35단지 상가동 1층 101,102호 (산척동)","경기도 화성시 산척동 747 화성동탄2엘에이치35단지 상가동 1층 101,102호 ",18504,37.1666516749,127.1211718878
화성시,GS25 병점역점,20211229,영업,,,,,편의점,"경기도 화성시 떡전골로 96-4, 미라클 프라자 1층 103호일부호 (병점동)",경기도 화성시 병점동 382-2 미라클 프라자 1층 103호일부호 ,18412,37.2070224937,127.0342737611
화성시,이마트24 R남양뉴타운점,20220720,영업,,,,,편의점,"경기도 화성시 남양읍 남양중앙로 420, 남양뉴타운LH19단지행복주택 상가동 101,102호 일부",경기도 화성시 남양읍 남양리 2207 ,18273,37.2020171195,126.8418123898
화성시,세븐일레븐 팔탄율암점,20080523,영업,,,,,편의점,경기도 화성시 팔탄면 시청로 847,경기도 화성시 팔탄면 율암리 177-12 ,18524,37.1679612704,126.8835241605
화성시,이마트24 화성양감정문점,20221108,영업,,,,,편의점,"경기도 화성시 양감면 정문송산로 92, 1동 1층 일부",경기도 화성시 양감면 정문리 285-33 ,18630,37.1009449423,126.9843045208
화성시,세븐일레븐 화성서근점,20221129,영업,,,,,편의점,"경기도 화성시 팔탄면 버들로1318번길 3, 1층 일부",경기도 화성시 팔탄면 서근리 170 1층 일부 ,18578,37.1274361705,126.8518138715
화성시,이마트24 남양시장로,20220725,영업,,,,,편의점,"경기도 화성시 남양읍 남양시장로 101, 1층 일부",경기도 화성시 남양읍 남양리 1274-1 ,18258,37.2108276182,126.8201538915
화성시,씨유 동탄레이크더샵점,20190425,영업,,,,,편의점,"경기도 화성시 동탄산척로 93-17, 근린생활시설B동 지하1층 B04호 (산척동, 동탄 더샵 레이크에듀타운)",경기도 화성시 산척동 산 135 동탄 더샵 레이크에듀타운 ,18496,37.1739744858,127.1083387175
화성시,세븐일레븐 화성세자로점,20120209,영업,,,,,편의점,경기도 화성시 정남면 세자로 345 (보통리 12-10),경기도 화성시 정남면 보통리 12-10 ,18516,37.1970241703,126.9817586779
화성시,GS25 동탄블루체,20211210,영업,,,,,편의점,"경기도 화성시 큰재봉길 23-4, 석진블루체 오피스텔 1층 101호의 일부호 (석우동)",경기도 화성시 석우동 33-2 석진블루체 오피스텔 1층 101호의 일부호 ,18450,37.2182166958,127.0797405089
화성시,이마트24화성신남리점,20191018,영업,,,,,편의점,"경기도 화성시 남양읍 신남안길 302, 1층 일부",경기도 화성시 남양읍 신남리 72 ,18269,37.1906716784,126.8215965407
화성시,씨유향남상신스타점,20180326,영업,,,,,편의점,"경기도 화성시 향남읍 상신하길로135번길 6-6, 1층 일부",경기도 화성시 향남읍 상신리 1292-2 ,18617,37.1060088324,126.8995915288
화성시,이마트24화성석포점,20181016,영업,,,,,편의점,"경기도 화성시 팔탄면 석포로 10-2, 2층 일부",경기도 화성시 팔탄면 서근리 48-5 ,18575,37.1316312616,126.8426364208
화성시,GS25화성장안로,20170602,영업,,,,,편의점,경기도 화성시 장안면 장안로 362-36 (1층일부),경기도 화성시 장안면 독정리 708-6 1층일부 ,18583,37.0801161858,126.8542195633
화성시,씨유진안최고점,20201008,영업,,,,,편의점,"경기도 화성시 병점중앙로211번길 3-3, 1층 일부호 (진안동)",경기도 화성시 진안동 432-9 1층 일부호,18391,37.2155887121,127.0350100627
화성시,씨유 봉담이편한점,20220203,영업,,,,,편의점,"경기도 화성시 봉담읍 상리1길 127, 상가동 지하1층 106호,107호,108호 (이편한세상신봉담)",경기도 화성시 봉담읍 상리 668 이편한세상신봉담 ,18307,37.2296432160,126.9396118504
화성시,씨유 동탄우남스타점,20220203,영업,,,,,편의점,"경기도 화성시 동탄원천로 354-11, 동탄 퍼스트빌스타 1층 104호 (능동)",경기도 화성시 능동 1065-2 ,18423,37.2187862589,127.0579161755
화성시,CU화성수연점,2015-12-31,영업,,,,,편의점,"경기도 화성시 정남면 발안로 1222, 1층 일부호",경기도 화성시 정남면 덕절리 2-4 1층일부호,18515,37.1358684600,127.0350817969
화성시,씨유 동탄아이티타워점,20220208,영업,,,,,편의점,"경기도 화성시 동탄순환대로 878, 동탄IT타워 1층 118호의 일부호 (영천동)",경기도 화성시 영천동 358-84 1층 118호의 일부 동탄IT타워 1층 118호의 일부 ,18469,37.2097662875,127.0914066784
